day,revenue_hotel,revenue_ota,bookings_direct,bookings_ota,avg_occupancy,inventory_day0,inventory_day1,inventory_day2,inventory_day3,inventory_day4
27,2275.0416000000005,393.23339999999996,7,24,0.15666666666666668,75,87,80,88,79
28,3433.5103500000005,150.73947,18,23,0.158,86,80,88,79,87
29,2283.2000000000003,117.04,10,19,0.16466666666666668,80,86,79,86,84
30,2696.2,338.8,16,22,0.16666666666666666,86,77,86,83,81
31,6067.949999999999,923.6500000000001,27,58,0.18466666666666665,76,86,80,79,76
32,3762.0,589.225,16,37,0.18733333333333338,86,79,79,75,79
33,3950.52,182.28000000000003,20,28,0.1946666666666667,79,77,75,77,86
34,4801.95,602.175,27,37,0.204,77,74,77,85,68
35,3277.5,143.22000000000003,18,22,0.21266666666666667,74,76,81,68,66
36,4856.800000000002,229.31999999999996,24,36,0.21199999999999994,76,81,67,64,68
37,4561.9,716.625,19,45,0.22400000000000003,81,65,62,66,72
38,4288.0,652.9250000000001,19,41,0.2333333333333333,65,62,65,71,78
39,4671.999999999998,382.2,20,40,0.2353333333333333,61,64,71,77,75
40,3958.590000000001,156.24,24,24,0.23466666666666663,62,69,77,75,77
41,4965.930000000001,380.83500000000004,23,39,0.234,67,77,73,77,73
42,4136.04,182.28000000000003,22,28,0.2366666666666667,76,72,76,71,75
43,4718.450000000002,547.8199999999999,20,43,0.24333333333333335,71,74,70,74,74
44,3790.25,573.3000000000001,17,36,0.24799999999999997,73,69,73,73,71
45,5885.049999999999,955.5,22,60,0.2546666666666667,68,73,71,67,64
46,3711.0499999999997,589.225,15,37,0.2526666666666667,73,70,66,62,81
47,5931.899999999997,286.44000000000005,28,44,0.26666666666666666,69,65,61,79,76
48,3188.67,182.28000000000003,10,28,0.26999999999999996,64,60,79,75,68
49,4718.730000000001,361.305,22,37,0.2753333333333333,60,78,75,66,73
50,4940.499999999997,449.085,16,47,0.26799999999999996,78,74,66,71,65
51,4576.5,652.9250000000001,22,41,0.27733333333333327,74,65,68,65,66
52,4562.849999999999,589.225,26,37,0.29,65,68,63,65,72
53,4601.949999999997,410.865,16,43,0.29466666666666674,68,63,65,71,68
54,3658.799999999999,214.83,11,33,0.2926666666666666,62,64,71,67,66
55,5152.890000000001,341.77500000000003,29,35,0.30066666666666664,64,69,64,65,67
56,4560.1500000000015,380.83500000000004,18,39,0.306,69,61,64,64,66
57,5157.049999999999,764.4000000000001,24,48,0.31466666666666665,61,64,64,63,69
58,4207.9,700.7,15,44,0.3113333333333333,63,64,62,68,68
59,6780.199999999997,679.14,33,49,0.31199999999999994,63,60,66,67,56
60,5582.949999999997,679.14,19,49,0.32,60,63,66,56,72
61,5184.825,569.7720000000002,23,42,0.3259999999999999,61,66,55,72,67
62,6032.699999999995,478.2015,26,47,0.33599999999999997,66,53,70,65,64
63,6086.219999999996,478.2015,26,47,0.3493333333333334,53,70,64,61,64
64,6172.749999999996,693.0,25,50,0.3486666666666667,70,64,57,63,66
65,6728.549999999996,762.3,27,55,0.3693333333333334,64,57,61,63,47
66,5605.5999999999985,554.4,28,40,0.37733333333333335,57,57,63,45,56
67,6510.749999999998,637.56,33,46,0.38266666666666665,57,61,44,55,61
68,5338.5499999999965,417.1545,23,41,0.38666666666666666,60,44,53,59,59
69,5254.419999999996,406.98,23,40,0.38866666666666677,43,52,57,59,69
70,5474.2099999999955,457.8525,21,45,0.38266666666666677,50,54,58,68,54
71,6170.649999999998,665.28,27,48,0.3833333333333334,53,57,67,52,60
72,6097.049999999996,734.5799999999999,21,53,0.3933333333333333,55,66,51,59,63
73,4533.549999999998,568.26,15,41,0.39133333333333337,66,50,58,63,54
74,5121.899999999997,637.56,17,46,0.4093333333333334,49,55,62,53,49
75,5293.404999999999,335.7585,30,33,0.41333333333333333,54,60,52,47,56
76,5012.394999999997,396.8055,21,39,0.41000000000000003,60,51,46,56,64
77,6055.384999999993,559.5975,18,55,0.41466666666666663,51,45,55,62,63
78,6843.849999999996,776.16,27,56,0.4166666666666667,45,53,61,63,55
79,5264.749999999998,568.26,23,41,0.422,52,59,62,54,60
80,4917.549999999998,554.4,20,40,0.426,59,62,52,60,51
81,5865.149999999998,637.56,26,46,0.43000000000000005,61,52,58,51,52
82,5542.039999999997,406.98,26,40,0.4326666666666667,52,58,47,51,42
83,6189.054999999993,569.772,19,56,0.44466666666666665,57,46,51,42,58
84,6281.784999999994,508.725,25,50,0.45466666666666655,46,50,40,57,46
85,6286.599999999997,734.5799999999999,24,53,0.4553333333333333,50,38,57,43,45
86,6588.549999999996,748.4399999999999,26,54,0.4613333333333333,36,54,40,45,61
87,4483.35,623.6999999999999,21,36,0.45399999999999996,53,38,45,60,50
88,5669.949999999999,595.98,26,43,0.46333333333333326,37,43,60,50,42
89,6175.194999999994,508.725,24,50,0.4646666666666666,43,60,50,39,54
90,7517.717199999997,614.92032,24,48,0.4620000000000001,59,49,38,53,48
91,6461.054799999997,563.67696,18,44,0.4786666666666667,48,37,52,47,52
92,7203.199999999995,868.0,21,50,0.47999999999999987,37,52,47,51,58
93,5901.199999999998,607.6,22,35,0.4706666666666667,52,44,51,58,42
94,7197.299999999996,781.1999999999999,26,45,0.48066666666666674,43,48,57,40,42
95,7935.199999999995,937.4399999999999,24,54,0.4806666666666667,48,56,36,39,41
96,8075.439999999998,653.3528399999999,26,51,0.48000000000000004,54,36,37,38,53
97,8600.439999999997,666.1636799999999,30,52,0.48733333333333345,36,37,35,51,50
98,7440.998399999998,602.10948,24,47,0.484,37,34,49,48,44
99,7358.2,1041.6000000000001,27,48,0.48266666666666663,33,48,46,42,32
100,6515.299999999996,833.28,16,48,0.4773333333333333,46,45,40,31,62
101,7822.599999999995,868.0,27,50,0.4786666666666666,45,39,30,62,37
102,8331.299999999994,885.36,31,51,0.482,35,29,60,35,57
103,6789.183199999999,538.0552799999999,23,42,0.48333333333333334,26,60,34,56,51
104,8741.311199999996,717.4070399999999,28,56,0.49133333333333334,59,31,55,47,46
105,8363.451999999997,640.5419999999999,30,50,0.5086666666666666,31,53,45,44,50
106,9149.9,1388.8000000000002,30,64,0.508,53,45,43,49,58
107,6093.499999999996,746.48,17,43,0.5066666666666667,44,42,48,57,49
108,8201.199999999995,833.28,32,48,0.5113333333333333,41,47,56,46,38
109,7897.499999999995,815.92,31,47,0.5146666666666667,47,56,44,38,51
110,8822.640799999997,666.1636799999999,32,52,0.5193333333333333,54,44,36,49,39
111,6701.5567999999985,512.4336,24,40,0.5293333333333334,44,32,48,38,42
112,6545.167199999998,525.2444399999999,21,41,0.534,31,47,36,41,47
113,6967.9,1063.3000000000002,23,49,0.5333333333333333,47,34,41,47,35
114,6490.299999999996,798.56,18,46,0.5373333333333334,34,41,44,35,32
115,8164.299999999994,1041.6,21,60,0.5306666666666666,39,44,31,32,43
116,7872.5,1150.1000000000001,28,53,0.5366666666666667,42,29,32,41,40
117,5964.3359999999975,499.62275999999997,18,39,0.5386666666666667,29,32,39,38,51
118,6970.901999999997,602.10948,19,47,0.5320000000000001,32,39,34,51,52
119,6697.677199999998,525.2444399999999,23,41,0.53,37,32,50,51,42
120,8745.570000000003,1260.4724999999999,28,53,0.53,32,50,51,38,48
121,8586.945000000003,1046.4299999999998,34,44,0.5240000000000001,49,51,36,47,42
122,7253.639999999997,646.8840000000001,30,34,0.5346666666666666,51,36,45,38,41
123,7918.064999999996,780.0660000000001,30,41,0.5506666666666667,35,42,38,40,33
124,7555.25,595.35,23,42,0.5513333333333333,41,37,37,31,42
125,8271.75,623.7,27,44,0.5526666666666668,37,35,30,40,41
126,8063.25,652.0500000000001,24,46,0.5566666666666668,34,27,40,41,41
127,8865.540000000003,1022.6474999999999,38,43,0.5539999999999999,26,40,41,38,34
128,8334.900000000005,1260.4724999999999,25,53,0.546,40,39,38,32,41
129,6928.559999999998,780.0660000000001,21,41,0.5533333333333332,39,34,31,39,36
130,9228.869999999999,1027.4040000000002,29,54,0.558,34,30,37,36,44
131,7518.0,652.0500000000001,19,46,0.5613333333333332,26,36,35,44,48
132,7497.75,722.9250000000001,14,51,0.548,35,35,44,48,36
133,9377.0,779.625,26,55,0.5526666666666666,33,43,48,34,35
134,9203.805000000004,1331.82,30,56,0.5573333333333333,42,47,31,33,33
135,8429.175,951.3000000000002,25,50,0.5526666666666668,46,31,33,30,47
136,9418.275000000001,1065.4560000000001,28,56,0.5640000000000001,30,31,29,42,43
137,9080.865000000005,1331.82,29,56,0.5686666666666668,28,28,41,42,50
138,7136.0,524.475,24,37,0.5673333333333334,27,40,41,48,42
139,7197.5,652.0500000000001,16,46,0.5626666666666666,40,39,47,41,38
140,9857.75,807.975,28,57,0.5646666666666668,38,44,40,37,41
141,10499.310000000005,1426.9499999999998,38,60,0.5813333333333334,42,40,37,38,36
142,8401.364999999998,913.2480000000002,27,48,0.5860000000000001,40,37,37,34,38
143,7360.245000000003,1070.2124999999999,24,45,0.5933333333333334,37,35,30,36,29
144,9403.200000000004,1379.385,30,58,0.6039999999999999,34,30,33,29,27
145,8403.5,609.525,29,43,0.6086666666666666,28,32,29,26,54
146,9583.0,751.2750000000001,29,53,0.6053333333333334,32,26,25,53,38
147,8981.25,609.525,34,43,0.6126666666666668,25,25,52,35,27
148,7464.510000000004,1093.995,24,46,0.6033333333333334,25,51,32,26,29
149,9378.360000000004,1141.56,38,48,0.6153333333333334,51,29,22,27,29
150,8340.21,951.3000000000002,24,50,0.6240000000000001,27,22,26,29,41
151,8902.5,1274.0,30,56,0.6233333333333333,21,25,28,38,29
152,6999.150000000003,487.61999999999995,26,36,0.6193333333333333,25,27,37,29,36
153,9857.549999999996,826.2449999999999,28,61,0.612,26,36,28,34,32
154,8992.8,582.435,39,43,0.6186666666666667,35,27,32,31,27
155,8250.5,1228.5,26,54,0.6206666666666666,26,32,31,26,18
156,8244.0,1183.0,28,52,0.6246666666666666,32,30,24,17,33
157,9287.5,1037.3999999999999,30,57,0.6346666666666666,29,23,16,31,36
158,10839.0,1478.75,39,65,0.6326666666666667,22,15,28,35,42
159,9637.199999999995,785.6099999999999,29,58,0.6353333333333334,11,28,34,40,28
160,8814.75,623.0699999999999,33,46,0.6293333333333333,26,31,39,26,37
161,9307.649999999998,663.7049999999999,35,49,0.626,29,37,26,36,27
162,7793.0,1160.25,25,51,0.6286666666666668,37,26,33,25,20
163,7706.5,946.4,20,52,0.632,24,33,24,20,41
164,7962.0,891.8,25,49,0.626,33,23,17,39,40
165,8112.0,978.25,34,43,0.6226666666666667,21,16,37,39,41
166,8721.3,636.6149999999999,31,47,0.6333333333333333,14,37,36,41,29
167,8066.699999999997,717.8849999999999,20,53,0.6346666666666667,35,32,40,27,25
168,10250.999999999995,812.6999999999999,33,60,0.6526666666666666,30,37,25,24,38
169,8280.0,1342.25,22,59,0.6493333333333333,36,24,21,36,32
170,8970.5,928.1999999999999,32,51,0.6586666666666667,23,21,35,32,24
171,9144.5,910.0,35,50,0.662,21,33,31,23,32
172,9198.0,1160.25,37,51,0.6566666666666666,33,30,21,30,16
173,7832.8499999999985,636.6149999999999,24,47,0.6646666666666667,27,20,28,13,30
174,7021.200000000003,419.8949999999999,32,31,0.664,18,27,11,28,40
175,7311.450000000003,541.8,26,40,0.6506666666666665,26,9,25,40,47
176,10117.0,1501.5,33,66,0.6526666666666666,8,25,37,44,16
177,8530.5,1092.0,34,48,0.6440000000000001,24,34,43,14,21
178,6266.0,546.0,28,30,0.644,34,42,14,20,19
179,8726.5,1387.75,24,61,0.6626666666666666,41,13,20,18,38
180,7506.000000000002,568.8899999999999,25,42,0.672,12,20,17,36,27
181,7904.042299999995,808.0749599999998,29,44,0.6606666666666665,19,13,34,27,25
182,8499.427399999997,1028.4590399999997,23,56,0.644,11,32,26,22,38
183,9133.916900000004,1308.1052249999998,32,59,0.6466666666666667,32,22,19,33,30
184,8165.528500000002,345.87189,33,39,0.6553333333333333,20,18,31,29,41
185,8723.301900000006,1064.2212,23,60,0.6533333333333331,17,28,28,41,41
186,9329.64265,443.42550000000006,32,50,0.64,27,27,39,40,28
187,9267.332399999998,1120.2857399999998,25,61,0.6386666666666666,23,39,38,22,31
188,7836.467199999997,973.3630199999998,20,53,0.6326666666666666,38,36,22,29,22
189,7122.523049999998,1078.9637249999996,22,47,0.64,35,22,29,20,19
190,8754.975150000006,1081.95822,23,61,0.6519999999999999,19,26,19,18,25
191,8174.46185,425.68848,24,48,0.6306666666666667,26,18,17,23,41
192,9563.211650000005,1064.2212,31,60,0.6446666666666666,17,16,21,38,44
193,8458.383850000006,975.5361,26,55,0.6413333333333333,15,20,38,43,25
194,7948.963349999996,936.6323399999998,23,51,0.6286666666666666,19,38,43,24,29
195,8086.703399999995,844.8056399999998,29,46,0.6186666666666667,38,42,22,28,34
196,7849.585299999995,826.4402999999999,27,45,0.6206666666666667,40,22,27,32,40
197,8961.419899999997,505.50507000000005,22,57,0.6286666666666666,20,26,32,40,29
198,7239.208150000004,274.92381,33,31,0.6266666666666666,26,29,38,26,33
199,10750.38990000001,1383.48756,25,78,0.626,27,33,26,31,35
200,9615.839149999998,496.63656000000003,29,56,0.6266666666666667,32,25,31,35,18
201,9760.253449999997,1065.1897199999999,33,58,0.6419999999999999,24,31,33,14,43
202,8395.474899999996,954.9976799999998,26,52,0.6359999999999999,31,33,13,42,14
203,10763.788099999998,1138.6510799999999,38,62,0.6439999999999999,33,12,38,10,24
204,8714.368550000007,1081.95822,23,61,0.6553333333333334,10,37,7,22,45
205,7422.42415,1086.3924749999999,25,49,0.6433333333333333,37,4,22,44,34
206,8657.032500000005,904.58802,31,51,0.652,4,21,44,32,47
207,8200.124650000005,975.5361,24,55,0.6340000000000001,19,43,30,43,31
208,11338.999900000003,1432.4965199999997,27,78,0.6253333333333333,42,29,42,29,21
209,9136.647550000005,1446.2705249999995,26,63,0.6393333333333333,29,42,29,19,37
210,7822.852949999996,936.6323399999998,22,51,0.65,42,29,18,35,29
211,9170.463349999998,705.0465449999998,31,53,0.6726666666666666,26,17,34,27,18
212,8222.600000000002,398.93,26,41,0.6706666666666667,15,34,25,17,33
213,6779.499999999996,836.7800000000001,17,43,0.6526666666666666,33,25,17,33,24
214,8662.95,379.47,32,39,0.6646666666666667,25,14,33,21,18
215,11262.309999999996,1389.276,29,74,0.6793333333333335,14,32,20,15,32
216,10215.819999999998,1239.084,27,66,0.6880000000000001,30,18,13,30,23
217,9767.095000000001,976.248,37,52,0.6906666666666667,17,11,28,19,36
218,10416.949999999993,1109.22,35,57,0.6886666666666668,10,28,19,35,47
219,10160.999999999993,1284.3600000000001,24,66,0.6859999999999999,27,18,35,44,19
220,9806.549999999996,895.1600000000001,39,46,0.6980000000000001,17,34,40,13,13
221,8602.350000000002,437.85,25,45,0.6966666666666665,34,40,12,10,18
222,10611.414999999997,1239.084,30,66,0.7093333333333333,38,11,7,15,28
223,10562.414999999999,1220.31,31,65,0.7286666666666667,10,5,14,23,42
224,12443.40999999999,1689.66,45,72,0.732,3,14,18,38,22
225,10547.05,1605.4500000000003,31,66,0.7280000000000001,13,16,36,19,20
226,11571.950000000006,505.96000000000004,43,52,0.7179999999999999,14,35,17,19,9
227,9189.299999999996,1089.76,25,56,0.7099999999999999,35,15,17,8,40
228,8965.600000000006,525.4200000000001,19,54,0.7046666666666666,14,17,8,36,20
229,9887.784999999998,1163.988,28,62,0.7013333333333333,17,6,33,18,15
230,11127.699999999997,1314.18,31,70,0.7026666666666667,5,31,16,13,26
231,13154.139999999989,1924.335,43,82,0.698,29,14,12,23,26
232,8147.449999999995,856.24,28,44,0.7006666666666665,13,8,23,22,25
233,10278.600000000002,486.5,34,50,0.7006666666666667,6,23,22,24,23
234,8510.049999999996,1031.38,22,53,0.6846666666666668,23,21,24,22,23
235,9424.400000000003,428.12,33,44,0.6800000000000002,21,22,20,23,18
236,11154.494999999999,1182.7620000000002,39,63,0.6906666666666669,21,20,22,14,33
237,8495.210000000003,901.152,29,48,0.69,19,21,12,32,33
238,9455.579999999998,1220.31,22,65,0.6880000000000001,21,10,31,29,41
239,11022.149999999992,1440.04,23,74,0.6946666666666667,8,28,29,38,23
240,9002.85,1289.2250000000001,29,53,0.6826666666666668,27,26,38,22,29
241,9320.699999999993,1128.68,24,58,0.6953333333333334,26,36,21,28,28
242,9816.649999999994,1089.76,30,56,0.6966666666666668,35,17,27,27,23
243,7572.450000000001,837.9000000000001,25,45,0.704,17,27,25,20,18
244,9272.95,1326.675,32,57,0.7133333333333333,26,22,19,16,32
245,8789.399999999998,1005.48,27,54,0.7153333333333334,22,19,14,28,36
246,7967.75,857.5,27,49,0.7213333333333334,17,14,25,36,10
247,7271.25,367.5,23,42,0.7193333333333332,14,24,33,9,20
248,8728.75,1050.0,25,60,0.7193333333333333,23,33,6,18,27
249,7234.25,358.75,24,41,0.7193333333333334,33,6,18,25,18
250,6427.700000000001,819.2800000000001,15,44,0.7386666666666667,5,17,24,18,35
251,8528.150000000001,1117.1999999999998,33,48,0.7226666666666669,13,24,16,35,10
252,7349.2,1163.75,21,50,0.732,23,15,33,10,34
253,9221.0,892.5,38,51,0.7306666666666666,15,30,8,33,32
254,6721.25,376.25,17,43,0.7179999999999999,30,6,31,32,11
255,7596.25,892.5,22,51,0.7220000000000001,6,29,29,8,25
256,7606.0,997.5,17,57,0.7060000000000001,27,28,8,25,28
257,7079.4000000000015,763.4200000000001,24,41,0.7086666666666669,28,7,23,27,24
258,8352.399999999996,1079.96,19,58,0.7146666666666667,6,21,24,23,30
259,8698.199999999997,949.62,29,51,0.702,21,21,22,27,11
260,6180.25,752.5,17,43,0.706,20,22,26,11,12
261,6433.0,315.0,22,36,0.7086666666666667,22,26,11,11,39
262,7008.75,857.5,19,49,0.6993333333333333,26,10,11,37,0
263,6797.5,323.75,24,37,0.6966666666666667,8,11,37,0,25
264,8944.249999999993,1266.16,15,68,0.6993333333333334,10,35,0,22,36
265,6929.299999999999,893.76,16,48,0.6773333333333333,35,0,21,36,36
266,8799.85,1396.5,25,60,0.6853333333333331,0,20,36,34,36
267,9692.5,1421.875,33,65,0.6773333333333333,19,36,32,32,24
268,7492.75,393.75,22,45,0.6746666666666666,35,29,30,23,33
269,7867.75,840.0,27,48,0.6940000000000001,28,28,22,32,35
270,7076.75,822.5,22,47,0.6993333333333334,28,20,32,31,11
271,8285.899999999998,949.62,25,51,0.7,19,31,26,11,21
272,7725.399999999998,931.0,21,50,0.6859999999999999,31,26,9,20,39
273,8253.25,1267.875,29,63,0.6886666666666668,25,8,19,35,24
274,7897.5,933.8000000000001,25,58,0.69,7,18,35,24,9
275,7530.75,821.1,27,51,0.6733333333333335,18,34,24,9,45
276,7516.75,869.4000000000001,25,54,0.6753333333333332,33,23,8,45,26
277,6325.5,322.0,22,40,0.6866666666666668,23,8,44,26,19
278,5777.5,611.8000000000001,23,38,0.6846666666666665,8,43,26,19,14
279,8399.5,1207.5,33,60,0.6839999999999999,43,25,16,14,15
280,7591.25,1187.375,26,59,0.708,25,15,13,12,20
281,6918.0,724.5000000000001,28,45,0.7093333333333333,12,12,11,19,41
282,5589.5,249.55,23,31,0.6953333333333334,12,11,17,39,36
283,7503.0,708.4000000000001,34,44,0.6833333333333333,11,14,39,31,38
284,7244.25,354.20000000000005,27,44,0.6813333333333332,14,39,29,38,27
285,7381.25,869.4000000000001,24,54,0.672,39,28,36,27,34
286,6729.5,805.0000000000001,22,50,0.6853333333333332,28,36,26,33,20
287,6682.25,1106.875,20,55,0.692,36,24,30,18,15
288,8126.25,788.9000000000001,36,49,0.6913333333333334,23,29,16,13,21
289,6375.75,289.8,26,36,0.6866666666666668,28,14,11,21,23
290,6105.0,821.1,14,51,0.6880000000000001,13,9,20,23,12
291,6226.5,305.90000000000003,23,38,0.6753333333333332,7,18,22,10,38
292,7675.0,917.7,25,57,0.662,15,22,9,37,34
293,7085.5,821.1,24,51,0.6546666666666667,22,7,36,34,40
294,6659.75,756.7,24,47,0.6486666666666667,6,34,33,38,13
295,6868.25,865.375,31,43,0.6373333333333334,34,30,36,12,41
296,6592.5,346.15000000000003,21,43,0.6513333333333333,30,34,12,39,18
297,7580.0,917.7,23,57,0.6533333333333334,34,11,39,18,18
298,6809.75,330.05,25,41,0.6573333333333333,10,35,18,16,50
299,6365.75,853.3000000000001,15,53,0.6413333333333334,34,18,14,49,26
300,8488.0,1110.9,22,69,0.65,17,14,46,25,25
301,7445.0,885.5000000000001,25,55,0.6426666666666666,13,46,24,20,40
302,6488.75,724.5000000000001,23,45,0.6293333333333334,45,23,19,38,35
303,6425.5,519.225,22,43,0.6400000000000001,22,19,37,35,31
304,4402.0,565.25,24,34,0.64,19,35,34,30,37
305,3741.0,515.375,19,31,0.6326666666666667,35,32,29,36,31
306,4175.519999999999,671.5799999999999,16,41,0.6393333333333333,32,28,35,31,15
307,4087.529999999998,753.4799999999999,11,46,0.644,26,35,30,12,31
308,4251.329999999998,720.7199999999999,14,44,0.6386666666666667,33,30,10,29,35
309,4280.0,665.0,17,40,0.634,30,8,28,35,37
310,4229.5,269.32500000000005,25,27,0.6286666666666665,7,27,32,35,28
311,4422.5,681.625,18,41,0.6153333333333334,25,30,34,27,36
312,5080.75,349.12500000000006,27,35,0.6133333333333333,28,34,27,33,43
313,3932.1899999999996,589.68,18,36,0.6193333333333335,34,27,31,43,32
314,3298.5300000000007,360.35999999999996,22,22,0.6233333333333333,26,30,43,32,22
315,5450.369999999997,835.38,23,51,0.6233333333333334,29,43,31,20,38
316,4047.25,498.75,23,30,0.6246666666666667,43,28,19,36,26
317,4256.25,631.75,19,38,0.63,28,17,36,26,31
318,4082.25,299.25000000000006,20,30,0.6186666666666666,15,34,25,30,44
319,3553.5,299.25000000000006,14,30,0.6,34,25,30,43,43
320,3322.83,540.54,13,33,0.59,25,30,42,43,48
321,4326.24,589.68,22,36,0.5813333333333333,29,40,43,46,28
322,4303.769999999999,655.1999999999999,19,40,0.5760000000000001,40,43,45,26,35
323,4095.75,631.75,17,38,0.5826666666666666,42,44,25,34,16
324,4664.75,798.0,15,48,0.5873333333333334,43,25,34,16,32
325,4107.5,369.07500000000005,14,37,0.5939999999999999,25,33,15,31,38
326,3893.5,389.02500000000003,9,39,0.5826666666666666,32,15,30,36,34
327,4322.52,589.68,23,36,0.5773333333333335,15,30,34,34,50
328,4166.159999999998,720.7199999999999,13,44,0.5666666666666668,30,34,34,48,51
329,3446.4000000000005,507.78,16,31,0.568,32,33,47,51,34
330,4422.5,781.375,13,47,0.5653333333333334,32,47,51,34,48
331,3312.5,179.55,12,27,0.5619999999999999,47,49,32,47,48
332,2847.75,199.50000000000003,15,20,0.564,47,32,47,48,42
333,4217.5,598.5,20,36,0.578,31,47,46,39,23
334,2953.6,411.59999999999997,14,24,0.5760000000000001,47,46,39,21,41
335,2714.7999999999993,195.51,13,19,0.5806666666666668,46,37,21,41,38
336,3030.8999999999996,236.67,13,23,0.5766666666666667,36,20,41,38,47
337,3830.244,588.3675,16,35,0.5806666666666668,19,38,38,46,45
338,3028.044,252.15749999999994,12,25,0.5633333333333334,38,37,45,45,33
339,4771.434000000001,790.0934999999998,17,47,0.5633333333333332,37,43,45,33,26
340,3287.406,282.41639999999995,12,28,0.5633333333333332,43,45,33,25,36
341,2761.3000000000006,137.20000000000002,12,20,0.554,45,32,24,36,37
342,2849.3999999999996,267.53999999999996,8,26,0.5553333333333333,31,24,35,37,52
343,3395.8,531.65,13,31,0.5473333333333333,24,33,37,49,37
344,3453.1590000000006,588.3675,11,35,0.5373333333333332,33,37,49,34,40
345,3443.4540000000006,262.24379999999996,16,26,0.538,35,49,32,39,44
346,2497.461,403.45199999999994,9,24,0.536,48,32,37,43,54
347,3969.2340000000004,554.7465,19,33,0.5393333333333334,32,37,43,53,40
348,3333.3,583.0999999999999,10,34,0.5306666666666666,37,43,53,40,42
349,2624.2,291.54999999999995,16,17,0.5206666666666666,43,52,39,42,50
350,2613.0999999999995,185.21999999999997,13,18,0.5153333333333333,52,38,40,50,37
351,4230.947999999999,332.8478999999999,19,33,0.5239999999999999,38,38,49,37,51
352,3119.202,262.24379999999996,12,26,0.5193333333333333,38,49,37,50,44
353,2946.393,221.89859999999996,14,22,0.5113333333333334,49,36,50,43,47
354,4461.690000000001,773.2829999999999,14,46,0.5193333333333333,36,49,43,46,41
355,3357.9,480.19999999999993,15,28,0.5239999999999999,47,43,45,40,33
356,3159.3999999999996,257.25,12,25,0.5226666666666667,43,42,38,33,43
357,3223.2000000000007,157.78000000000003,14,23,0.5133333333333333,42,36,31,41,56
358,4021.9680000000008,571.5569999999999,19,34,0.5126666666666666,35,29,40,56,43
359,3311.6189999999992,312.67529999999994,9,31,0.5046666666666667,29,39,56,43,45
360,3724.4790000000007,621.9884999999999,13,37,0.49466666666666664,37,56,43,44,54
361,3604.305,282.41639999999995,16,28,0.48466666666666663,56,41,44,53,47
362,3268.3999999999996,192.08000000000004,9,28,0.4873333333333333,41,44,53,46,40
363,2790.6999999999994,236.67,10,23,0.4746666666666666,44,53,46,40,53
364,3122.6999999999994,246.95999999999998,13,24,0.47333333333333333,52,46,39,52,51
0,3080.1393000000007,144.18558000000002,15,22,0.00733333333333334,100,100,99,100,100
1,3412.2,539.0,14,35,0.014000000000000012,100,98,99,100,99
2,3165.8,446.6,16,29,0.020666666666666684,97,98,100,99,99
3,3228.0,415.8,19,27,0.032000000000000015,96,100,98,99,91
4,3408.6000000000004,508.2,16,33,0.04266666666666667,99,98,98,89,97
5,2331.1233,91.75446000000001,14,14,0.04933333333333335,98,98,89,96,92
6,2387.34675,344.079225,11,21,0.056666666666666685,98,87,96,91,95
7,1729.6407,72.09279000000001,10,11,0.06200000000000002,87,95,89,93,94
8,2537.8000000000006,160.16,6,26,0.06200000000000002,95,89,93,94,94
9,2837.0,369.6,16,24,0.07466666666666667,89,92,92,92,93
10,3491.8,523.6,16,34,0.07999999999999999,92,92,91,91,94
11,3337.8,431.2,19,28,0.0873333333333333,92,90,91,93,87
12,2319.44355,98.30835000000002,13,15,0.09333333333333332,90,90,93,87,96
13,2263.4091000000003,393.23339999999996,7,24,0.09933333333333332,89,93,87,96,85
14,1832.7249000000002,91.75446000000001,8,14,0.10266666666666667,93,87,95,84,84
15,2106.8,98.56,11,16,0.10933333333333334,87,95,83,82,93
16,2586.0,385.0,12,25,0.11200000000000004,94,83,81,93,90
17,3013.2,415.8,16,27,0.12266666666666665,83,80,92,89,92
18,2674.6,369.6,14,24,0.12800000000000003,80,91,89,90,84
19,2588.5503000000003,117.97002000000002,13,18,0.12666666666666665,91,89,90,84,82
20,2752.5393000000004,409.61812499999996,12,25,0.136,88,88,81,82,83
21,2677.6377000000007,137.63169000000002,11,21,0.13799999999999998,88,81,82,82,84
22,2744.4000000000005,129.36,14,21,0.14333333333333328,81,81,81,84,86
23,3136.4,539.0,11,35,0.14266666666666664,80,80,81,85,76
24,2454.0000000000005,261.8,17,17,0.14866666666666664,79,80,84,75,86
25,2410.0,308.0,14,20,0.14800000000000002,78,83,74,85,86
26,2071.3792500000004,98.30835000000002,10,15,0.14533333333333334,83,74,85,86,83
27,3110.6389500000005,475.157025,13,29,0.14933333333333335,74,84,86,82,91
28,2860.2103500000003,157.29336,10,24,0.1446666666666667,83,85,82,91,82
29,2133.2000000000007,129.36,6,21,0.15000000000000005,85,81,90,82,77
30,2854.6000000000004,354.2,18,23,0.1573333333333333,80,89,82,77,84
31,3231.55,398.125,19,25,0.15666666666666665,89,81,76,84,83
32,5559.4000000000015,541.45,41,34,0.17866666666666664,80,75,84,82,81
33,4127.219999999999,208.32000000000002,18,32,0.18666666666666665,75,83,82,80,78
34,5878.77,764.925,32,47,0.1953333333333333,82,80,80,77,77
35,4990.889999999997,273.42,18,42,0.20800000000000002,80,80,77,75,84
36,5117.100000000002,235.68999999999997,26,37,0.21400000000000002,79,77,74,84,79
